serverId,characterId,characterName,level,jobId,jobGrowId,jobName,jobGrowName
cain,9469e94c4e8e2a335938ceb40f1f7e6d,에이가리해,110,41f1cdc2ff58bb5fdc287be0db2a8df3,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(남),眞 아수라
cain,d94be8969d7552e551689e389af2b35f,Focoloker,105,afdf3b989339de478e85b614d274d1ef,92da05ec93fb43406e193ffb9a2a629b,거너(남),眞 어썰트
cain,d87c3a6340873ace0dffc63314a009d4,한국전투기13,110,41f1cdc2ff58bb5fdc287be0db2a8df3,6d459bc74ba73ee4fe5cdc4655400193,귀검사(남),眞 버서커
cain,0b98ffc39a169fcb7fd085d5d661447d,금빛백정,110,ddc49e9ad1ff72a00b53c6cff5b1e920,618326026de1a1f1cfba5dbd0b8396e7,도적,眞 사령술사
cain,400a759330edf73db5992631ca9df762,환이@,110,3909d0b188e9c95311399f776e331da5,92da05ec93fb43406e193ffb9a2a629b,마법사(여),眞 인챈트리스
cain,28066614e7796960ed52cf4685fa794c,아동무단투기,110,0ee8fa5dc525c1a1f23fc6911e921e4a,618326026de1a1f1cfba5dbd0b8396e7,나이트,眞 카오스
cain,ee06c96534aba2abaef6bc54e0cee0a2,사케동매니아,101,afdf3b989339de478e85b614d274d1ef,618326026de1a1f1cfba5dbd0b8396e7,거너(남),眞 런처
cain,8c09144d55cdece78ceae6f8a1edc477,한빛마을수라,110,41f1cdc2ff58bb5fdc287be0db2a8df3,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(남),眞 아수라
cain,dc834a0df5798396e0c337148101728f,트앨루,54,944b9aab492c15a8474f96947ceeb9e4,df3870efe8e8754011cd12fa03cd275f,거너(여),레인저
cain,2b28481d28297d9674a078374e7998a5,달개비,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러
cain,fcb2d9486f6c3f4b387e263a6238737b,여경의경광봉,110,1645c45aabb008c98406b3a16447040d,92da05ec93fb43406e193ffb9a2a629b,귀검사(여),眞 블레이드
cain,ddb4545dcfb332c07c9fb84c4b66d9da,세라핌초이고,110,0c1b401bb09241570d364420b3ba3fd7,37495b941da3b1661bc900e68ef3b2c6,프리스트(여),眞 크루세이더
cain,f2e3035ba06c2ef3e954370086832d8d,팡부수라양,110,41f1cdc2ff58bb5fdc287be0db2a8df3,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(남),眞 아수라
cain,18af6e2f556b812471829dfe08f39d45,석_사,110,944b9aab492c15a8474f96947ceeb9e4,6d459bc74ba73ee4fe5cdc4655400193,거너(여),眞 메카닉
cain,09d1b730905fa380315680fd00eff710,힐곰,110,f6a4ad30555b99b499c07835f87ce522,37495b941da3b1661bc900e68ef3b2c6,프리스트(남),眞 크루세이더
cain,47fcfffe4acebb95376d9d42da7522b1,흰머리도영,96,41f1cdc2ff58bb5fdc287be0db2a8df3,3ff5b661925ac59d1ca290b05ca914cc,귀검사(남),악귀나찰
cain,3981de0c2ccb826a1b224a3d0691580f,흥신소사람,110,3909d0b188e9c95311399f776e331da5,618326026de1a1f1cfba5dbd0b8396e7,마법사(여),眞 소환사
cain,1fc4b4fbb5af5ce1f6e45d163abaea41,회전고스초밥,110,3909d0b188e9c95311399f776e331da5,92da05ec93fb43406e193ffb9a2a629b,마법사(여),眞 인챈트리스
cain,a9621d4c4a5e66f69d5ff8fb1520429f,햄톨희,100,944b9aab492c15a8474f96947ceeb9e4,6d459bc74ba73ee4fe5cdc4655400193,거너(여),眞 메카닉
cain,47891b773e6360c4ad76ac0cb23f2fe4,특별한분,103,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러
cain,c9c8ba0dde6c66831b9fd79c59b648c3,트래블러창히,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러
cain,deb6a830145b85e47aa9f1f7bf5e0b43,테움2,110,a7a059ebe9e6054c0644b40ef316d6e9,80ec67d0356defa46a989914caca5820,격투가(여),염제 폐월수화
cain,8e01913ccfd3876d30f3f1fc9db7bf19,탱글탱글경빈,50,944b9aab492c15a8474f96947ceeb9e4,4a1459a4fa3c7f59b6da2e43382ed0b9,거너(여),스핏파이어
cain,9482de94a1dc3999a9b01bed0e299658,쿰트래,76,b9cb48777665de22c006fabaf9a560b3,981d675414f83b926db5f54e5347eec0,아처,드리머
cain,a7833ddbb3a90c8f521e80fc8fc148e4,코윈빌딩,110,1645c45aabb008c98406b3a16447040d,6d459bc74ba73ee4fe5cdc4655400193,귀검사(여),眞 데몬슬레이어
cain,cecde4bce60c13ebe83c3100fe7145eb,초전자염제,105,a7a059ebe9e6054c0644b40ef316d6e9,37495b941da3b1661bc900e68ef3b2c6,격투가(여),眞 넨마스터
cain,9299a3bd8e7273bd20f552f72d694aca,초강력장창,110,3deb7be5f01953ac8b1ecaa1e25e0420,618326026de1a1f1cfba5dbd0b8396e7,마창사,眞 듀얼리스트
cain,9bb38c48c0ecd0928aaed6bbb64cfb18,쭌넨마스터,86,a7a059ebe9e6054c0644b40ef316d6e9,80ec67d0356defa46a989914caca5820,격투가(여),염제 폐월수화
cain,b3519b843d5daf5043b76748017ca190,짜증남,100,41f1cdc2ff58bb5fdc287be0db2a8df3,37495b941da3b1661bc900e68ef3b2c6,귀검사(남),眞 웨펀마스터
cain,b067db106c1ff482cb9a94fefc950cd4,주둥베가,110,1645c45aabb008c98406b3a16447040d,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(여),眞 베가본드
cain,64b846029ef94862dc0a714360bde369,제노를,110,3deb7be5f01953ac8b1ecaa1e25e0420,6d459bc74ba73ee4fe5cdc4655400193,마창사,眞 드래고니안 랜서
cain,263c3387bf224ade3b4e818b978adb72,정이애기,110,1645c45aabb008c98406b3a16447040d,92da05ec93fb43406e193ffb9a2a629b,귀검사(여),眞 블레이드
cain,33611b458a34b109c2006fb99df924fc,점핑레인저?,53,afdf3b989339de478e85b614d274d1ef,4ec01f4ae3728c080f28a72213b6df10,거너(남),데스페라도
cain,12e5d15f77cba2daf6b22b094339ee3e,재명과함께춤,110,ddc49e9ad1ff72a00b53c6cff5b1e920,618326026de1a1f1cfba5dbd0b8396e7,도적,眞 사령술사
bakal,9495905f04052a9558fe0cd02ff5c339,이레요,110,944b9aab492c15a8474f96947ceeb9e4,6d459bc74ba73ee4fe5cdc4655400193,거너(여),眞 메카닉
bakal,19f8eb10827eea48bad045954489a3ea,잠브로티,110,afdf3b989339de478e85b614d274d1ef,6d459bc74ba73ee4fe5cdc4655400193,거너(남),眞 메카닉
bakal,5d21547e1a07924c8a33e54886c4e6e3,태평청령,110,f6a4ad30555b99b499c07835f87ce522,6d459bc74ba73ee4fe5cdc4655400193,프리스트(남),眞 퇴마사
bakal,98df18ec98b99a67824326acfa32468b,더블건흑우,110,afdf3b989339de478e85b614d274d1ef,37495b941da3b1661bc900e68ef3b2c6,거너(남),眞 레인저
bakal,59c85f846d7425bfa5dbcb761aad49e2,스커폰,110,a7a059ebe9e6054c0644b40ef316d6e9,618326026de1a1f1cfba5dbd0b8396e7,격투가(여),眞 스트라이커
anton,0e567ff813ea8a03ee91215c2c935cd2,이엠플러스,110,1645c45aabb008c98406b3a16447040d,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(여),眞 베가본드
anton,5ffa3f168a5c42c55f328586adf39a70,복숭앗빛,110,0ee8fa5dc525c1a1f23fc6911e921e4a,618326026de1a1f1cfba5dbd0b8396e7,나이트,眞 카오스
anton,7c8640b4c81df416b5bde8a8b4c0311a,이미엘,100,3909d0b188e9c95311399f776e331da5,37495b941da3b1661bc900e68ef3b2c6,마법사(여),眞 엘레멘탈마스터
anton,0428f17724d5ff22407e766d3721b3e0,스으발,110,afdf3b989339de478e85b614d274d1ef,37495b941da3b1661bc900e68ef3b2c6,거너(남),眞 레인저
hilder,bf0ae4a0d6b85c6b95aad33127444dc5,악귀신,100,41f1cdc2ff58bb5fdc287be0db2a8df3,92da05ec93fb43406e193ffb9a2a629b,귀검사(남),眞 검귀
hilder,5ff2a37a2e53d28202d5cfdd567dc8ba,우동배본,110,1645c45aabb008c98406b3a16447040d,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(여),眞 베가본드
hilder,cb7e411ffeed4a46464efe9fc8604f9d,외않되외않데,110,1645c45aabb008c98406b3a16447040d,92da05ec93fb43406e193ffb9a2a629b,귀검사(여),眞 블레이드
hilder,5f78c471a7dc66ceb4db33ceb1e4021a,낮멍밤냥,110,0c1b401bb09241570d364420b3ba3fd7,37495b941da3b1661bc900e68ef3b2c6,프리스트(여),眞 크루세이더
hilder,436d865dfd7ca03d540dfa7db6bb3e0d,ㄴㄴ;;,110,0c1b401bb09241570d364420b3ba3fd7,618326026de1a1f1cfba5dbd0b8396e7,프리스트(여),眞 이단심판관
hilder,f746f76ae01b5fe3bd989f76b6b91892,ㄱㄱ;;,65,0ee8fa5dc525c1a1f23fc6911e921e4a,981d675414f83b926db5f54e5347eec0,나이트,마왕
casillas,86c512fb339f6e511353d1d24b047098,엘세,110,3909d0b188e9c95311399f776e331da5,37495b941da3b1661bc900e68ef3b2c6,마법사(여),眞 엘레멘탈마스터
casillas,694af06a2f495e1791dd61c2d8ef0d92,으아아445,51,0c1b401bb09241570d364420b3ba3fd7,4ec01f4ae3728c080f28a72213b6df10,프리스트(여),에반젤리스트
casillas,4224d1d233e861a308f4ec3f801534a9,이목룡,110,ca0f0e0e9e1d55b5f9955b03d9dd213c,618326026de1a1f1cfba5dbd0b8396e7,격투가(남),眞 스트라이커
casillas,cf209aa10dad9dc4d6ad4bd82e46ca26,벽돌스매쉬,110,a7a059ebe9e6054c0644b40ef316d6e9,6d459bc74ba73ee4fe5cdc4655400193,격투가(여),眞 스트리트파이터
prey,fd99e8aea58d8cc8016551693f983b2a,소울브웅어,110,41f1cdc2ff58bb5fdc287be0db2a8df3,618326026de1a1f1cfba5dbd0b8396e7,귀검사(남),眞 소울브링어
prey,c4474068f6fbd2c29332bf91c9fa8dad,시클크루,110,0c1b401bb09241570d364420b3ba3fd7,37495b941da3b1661bc900e68ef3b2c6,프리스트(여),眞 크루세이더
prey,6bf0c2fbc9b1eb693174700ea76dd0b9,아잇근육질,110,f6a4ad30555b99b499c07835f87ce522,37495b941da3b1661bc900e68ef3b2c6,프리스트(남),眞 크루세이더
prey,e47347023f85aa68982a8a2dcfc9133c,아잇스핏파이,110,afdf3b989339de478e85b614d274d1ef,c9b492038ee3ca8d27d7004cf58d59f3,거너(남),眞 스핏파이어
prey,8a1985156401de71b3445e102017d860,사냥힘들다아,110,afdf3b989339de478e85b614d274d1ef,37495b941da3b1661bc900e68ef3b2c6,거너(남),眞 레인저
prey,c0de22ed9b6c13ab2a9e75f29259393a,양식크루1,110,f6a4ad30555b99b499c07835f87ce522,37495b941da3b1661bc900e68ef3b2c6,프리스트(남),眞 크루세이더
prey,fec7a0c0bf48a96d21f942381f516b3d,언능따라왓,110,1645c45aabb008c98406b3a16447040d,6d459bc74ba73ee4fe5cdc4655400193,귀검사(여),眞 데몬슬레이어
prey,ca6fefa49a6711b5f02c4d7e9c7ab444,옵티머스s2x,110,944b9aab492c15a8474f96947ceeb9e4,6d459bc74ba73ee4fe5cdc4655400193,거너(여),眞 메카닉
prey,9d5d5243297fa02c9a3b9aa897310fb5,한련초†,110,1645c45aabb008c98406b3a16447040d,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(여),眞 베가본드
prey,5dddc73a43ef83154b916978ac016adc,이달봉ω,110,afdf3b989339de478e85b614d274d1ef,618326026de1a1f1cfba5dbd0b8396e7,거너(남),眞 런처
prey,a87fbacae3b21161bae2db986bc23d2a,요거재미지네,86,b9cb48777665de22c006fabaf9a560b3,8022a99e29b5e4845985fe1d79a233f3,아처,셀레스티얼
prey,586f848e96d4704e4d25e66bf532ba19,쇼미더마도,110,3909d0b188e9c95311399f776e331da5,c9b492038ee3ca8d27d7004cf58d59f3,마법사(여),眞 마도학자
prey,f8306d27718e4226ab6d88512e53609f,냥이귀여웡,110,944b9aab492c15a8474f96947ceeb9e4,c9b492038ee3ca8d27d7004cf58d59f3,거너(여),眞 스핏파이어
siroco,ac257b7fca9fa5c7ce3d9ef09431250b,소마템플러,66,1645c45aabb008c98406b3a16447040d,981d675414f83b926db5f54e5347eec0,귀검사(여),암제
siroco,a2682521932cb2f4a9d71e0a4f0aa32a,신멜,100,41f1cdc2ff58bb5fdc287be0db2a8df3,37495b941da3b1661bc900e68ef3b2c6,귀검사(남),眞 웨펀마스터
siroco,9a8e964e21201ca704576055a2c9f62e,신용l정보,110,0c1b401bb09241570d364420b3ba3fd7,c9b492038ee3ca8d27d7004cf58d59f3,프리스트(여),眞 미스트리스
siroco,75a0663f6916d1bc64b2e903efc5ceab,아수루56,110,41f1cdc2ff58bb5fdc287be0db2a8df3,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(남),眞 아수라
siroco,4331bf18b925b58c2fc05e1b5349ac38,웹레,110,944b9aab492c15a8474f96947ceeb9e4,37495b941da3b1661bc900e68ef3b2c6,거너(여),眞 레인저
siroco,d5289fe60a68f463239cbd738477a816,육준석,78,f6a4ad30555b99b499c07835f87ce522,80ec67d0356defa46a989914caca5820,프리스트(남),세인트
siroco,48cc71b89bbc4961fc41d1fe114fa447,이휘몬,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러
siroco,95e305f6594f682792dd4a6e84b8a28d,인생원캐릭,110,3909d0b188e9c95311399f776e331da5,92da05ec93fb43406e193ffb9a2a629b,마법사(여),眞 인챈트리스
siroco,6c19b628318a5c6f887d7e8958255bcf,자유를탐구,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러
siroco,8a0fe02bdc2b757fe52d6255d3f8d744,푸슝빠슝,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러
siroco,a3d2e8ee3bfd1b52ecd41eb9d5ad4d4e,식카테,110,3909d0b188e9c95311399f776e331da5,92da05ec93fb43406e193ffb9a2a629b,마법사(여),眞 인챈트리스
diregie,3f471fe3a65f6ffd0de2b99ca7adb0ae,경장박세원,79,ca0f0e0e9e1d55b5f9955b03d9dd213c,80ec67d0356defa46a989914caca5820,격투가(남),염황 광풍제월
diregie,cc2cc8efacfc9cdcbd85a9bf15e4d55e,경정박세원,88,ddc49e9ad1ff72a00b53c6cff5b1e920,15ce2751ab9c8302f39636cdb7c3dcfa,도적,시라누이
diregie,ce7ff840445e95b3e2047866b0a7534c,순경박세원,110,afdf3b989339de478e85b614d274d1ef,37495b941da3b1661bc900e68ef3b2c6,거너(남),眞 레인저
diregie,3b166c7b92b76c0e83550ec053286f6b,시즌지옥,110,944b9aab492c15a8474f96947ceeb9e4,37495b941da3b1661bc900e68ef3b2c6,거너(여),眞 레인저
diregie,bc04ebc36aac5c3ad3e7e0a2252f21e9,아악무서검귀,110,41f1cdc2ff58bb5fdc287be0db2a8df3,92da05ec93fb43406e193ffb9a2a629b,귀검사(남),眞 검귀
diregie,78b7d20117ee1ac794a27886fa2a8eba,하핫파이야,110,afdf3b989339de478e85b614d274d1ef,6d459bc74ba73ee4fe5cdc4655400193,거너(남),眞 메카닉
diregie,f1d76457f5c898bc93969d0b5b5fe5cc,날아서던져,110,944b9aab492c15a8474f96947ceeb9e4,c9b492038ee3ca8d27d7004cf58d59f3,거너(여),眞 스핏파이어
diregie,53945485f1a3bebb1486c4d525d9e9ce,움차카사바하,110,0c1b401bb09241570d364420b3ba3fd7,c9b492038ee3ca8d27d7004cf58d59f3,프리스트(여),眞 미스트리스
diregie,fbc3e41b4863ad6aef23aa17bc89b61e,꼬홀38세,110,f6a4ad30555b99b499c07835f87ce522,37495b941da3b1661bc900e68ef3b2c6,프리스트(남),眞 크루세이더
diregie,7f68d1f8d440c95413289a863cf6ae1b,남넨38세,110,ca0f0e0e9e1d55b5f9955b03d9dd213c,37495b941da3b1661bc900e68ef3b2c6,격투가(남),眞 넨마스터
diregie,85b10115b371b50a048acd928d74d5fb,남메카38세,110,afdf3b989339de478e85b614d274d1ef,6d459bc74ba73ee4fe5cdc4655400193,거너(남),眞 메카닉
diregie,3b2ad53aa598e58d4de09736a4ced38b,마도38세,110,3909d0b188e9c95311399f776e331da5,c9b492038ee3ca8d27d7004cf58d59f3,마법사(여),眞 마도학자
diregie,b6ec30ea22df65c2460ae2b11a919862,몰키어벤,110,f6a4ad30555b99b499c07835f87ce522,c9b492038ee3ca8d27d7004cf58d59f3,프리스트(남),眞 어벤저
diregie,fd3362a85a64880f6f19551f8345fd55,뮤즈38세,110,b9cb48777665de22c006fabaf9a560b3,37495b941da3b1661bc900e68ef3b2c6,아처,眞 뮤즈
diregie,36b1cebc5818d5e0c7f04a4ed5a451e7,배틀크루38세,110,f6a4ad30555b99b499c07835f87ce522,37495b941da3b1661bc900e68ef3b2c6,프리스트(남),眞 크루세이더
diregie,0accd149e4662639bde9b02fc03f6c9a,버프안해요,110,0c1b401bb09241570d364420b3ba3fd7,37495b941da3b1661bc900e68ef3b2c6,프리스트(여),眞 크루세이더
diregie,26621253a504f08afdc2802f0efc2e47,블메38세,110,a5ccbaf5538981c6ef99b236c0a60b73,6d459bc74ba73ee4fe5cdc4655400193,마법사(남),眞 블러드 메이지
diregie,2c23824e4883607f14ec104acaa7213b,아수라38세,110,41f1cdc2ff58bb5fdc287be0db2a8df3,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(남),眞 아수라
diregie,1831a8f400ee789287d2c4e72e935e8c,여넨38세,110,a7a059ebe9e6054c0644b40ef316d6e9,37495b941da3b1661bc900e68ef3b2c6,격투가(여),眞 넨마스터
diregie,e2dc47ef413f7e58bc12c98765629e82,여스핏38세,110,944b9aab492c15a8474f96947ceeb9e4,c9b492038ee3ca8d27d7004cf58d59f3,거너(여),眞 스핏파이어
diregie,7034c64995bb0675565c687d8573ad58,요원38세,110,986c2b3d72ee0e4a0b7fcfbe786d4e02,618326026de1a1f1cfba5dbd0b8396e7,총검사,眞 요원
diregie,3a3efe9a90f882d879264fc85d07e3ee,인파38세,55,f6a4ad30555b99b499c07835f87ce522,981d675414f83b926db5f54e5347eec0,프리스트(남),갓핸드
diregie,6ccfc08bdcaed8cd7bdc5d0dfb353276,진뮤즈38새,110,b9cb48777665de22c006fabaf9a560b3,37495b941da3b1661bc900e68ef3b2c6,아처,眞 뮤즈
diregie,241df46217bcbea85cbff68a7086001a,카오스38세,110,0ee8fa5dc525c1a1f23fc6911e921e4a,618326026de1a1f1cfba5dbd0b8396e7,나이트,眞 카오스
diregie,368918535d56b959e2cd1b8c9fd4b729,트래38세,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러
diregie,57cc860db312afcefe0377e40277c722,인챈38세,110,3909d0b188e9c95311399f776e331da5,92da05ec93fb43406e193ffb9a2a629b,마법사(여),眞 인챈트리스
diregie,fc355d589f57b1a4d255e7d0939f6180,차하다아하아,110,b9cb48777665de22c006fabaf9a560b3,37495b941da3b1661bc900e68ef3b2c6,아처,眞 뮤즈
diregie,7aeccce4abe995691e05610ba8ce8811,막려,110,0ee8fa5dc525c1a1f23fc6911e921e4a,6d459bc74ba73ee4fe5cdc4655400193,나이트,眞 팔라딘
diregie,d95d8fc59b5b9a16f99846bf35cc9d46,트래블러233,20,b9cb48777665de22c006fabaf9a560b3,1ea78ae210f681a799feb4403a5c1e85,아처,트래블러
cain,f3db1a95498327d757e931ebaeaf1e23,소리질렁,64,ca0f0e0e9e1d55b5f9955b03d9dd213c,4ec01f4ae3728c080f28a72213b6df10,격투가(남),광호제
cain,8c38b49597bbd4f3aa01bf6dd696f153,소울퍼,110,1645c45aabb008c98406b3a16447040d,6d459bc74ba73ee4fe5cdc4655400193,귀검사(여),眞 데몬슬레이어
cain,ef23549a60af983a52266cc2d0dc30ce,XIIIXU,110,1645c45aabb008c98406b3a16447040d,92da05ec93fb43406e193ffb9a2a629b,귀검사(여),眞 블레이드
cain,0f3ef4086745dc758428132de1d00a03,EEREEW,110,a7a059ebe9e6054c0644b40ef316d6e9,37495b941da3b1661bc900e68ef3b2c6,격투가(여),眞 넨마스터
cain,23e8a9da4411615be062b4955fc2f56c,메카!도구,55,afdf3b989339de478e85b614d274d1ef,460822c3780a9bc3fbe9485cc89c44a4,거너(남),마이스터
cain,d7ed421e3a2e2e09c756301659ada5f3,망치!도구,110,f6a4ad30555b99b499c07835f87ce522,37495b941da3b1661bc900e68ef3b2c6,프리스트(남),眞 크루세이더
cain,55851e249666e3da6079873a5caadc4a,마퇴!도구,18,f6a4ad30555b99b499c07835f87ce522,a9a4ef4552d46e39cf6c874a51126410,프리스트(남),퇴마사
cain,c94ca188067b3fa5b8ddf2d9c0269fc5,마법!도구,110,3909d0b188e9c95311399f776e331da5,37495b941da3b1661bc900e68ef3b2c6,마법사(여),眞 엘레멘탈마스터
cain,b563f1bda73b91885b01936813bf0b22,랩터!도구,110,944b9aab492c15a8474f96947ceeb9e4,6d459bc74ba73ee4fe5cdc4655400193,거너(여),眞 메카닉
cain,798ca8bcdcc9681444635a270c6505df,닐스!도구,110,afdf3b989339de478e85b614d274d1ef,c9b492038ee3ca8d27d7004cf58d59f3,거너(남),眞 스핏파이어
cain,7c68a1e357f1fda474ac94d59d867975,권총!도구,110,944b9aab492c15a8474f96947ceeb9e4,37495b941da3b1661bc900e68ef3b2c6,거너(여),眞 레인저
cain,a0e47656e2f01350c6e92d42f7434268,원소!도구,110,a5ccbaf5538981c6ef99b236c0a60b73,37495b941da3b1661bc900e68ef3b2c6,마법사(남),眞 엘레멘탈 바머
cain,e834085c6389dec71af2c9e0c331fe12,얼음!도구,110,a5ccbaf5538981c6ef99b236c0a60b73,618326026de1a1f1cfba5dbd0b8396e7,마법사(남),眞 빙결사
cain,af0ffd5dba617fcaaf27ced4409a5429,암살!도구,110,a7a059ebe9e6054c0644b40ef316d6e9,6d459bc74ba73ee4fe5cdc4655400193,격투가(여),眞 스트리트파이터
cain,57ea1fbf0256493c1ab60ee2d621d53d,쌍검!도구,110,ddc49e9ad1ff72a00b53c6cff5b1e920,37495b941da3b1661bc900e68ef3b2c6,도적,眞 로그
cain,30da1368451ae7460db454afc2046df4,쇄패!도구,110,3909d0b188e9c95311399f776e331da5,6d459bc74ba73ee4fe5cdc4655400193,마법사(여),眞 배틀메이지
cain,61742721a6fb9012349bcd9aa2e03ce5,사령!도구,110,ddc49e9ad1ff72a00b53c6cff5b1e920,618326026de1a1f1cfba5dbd0b8396e7,도적,眞 사령술사
cain,e1cf8765ed19ab8bf1a3392771f0a234,뿔달린!도구,110,0ee8fa5dc525c1a1f23fc6911e921e4a,c9b492038ee3ca8d27d7004cf58d59f3,나이트,眞 드래곤나이트
cain,d23619a6a60c204e5b1479c8194932d9,빨간!도구,110,a7a059ebe9e6054c0644b40ef316d6e9,618326026de1a1f1cfba5dbd0b8396e7,격투가(여),眞 스트라이커
cain,f51516ef67779b800753c05661e5e4c3,버프!도구,110,0c1b401bb09241570d364420b3ba3fd7,37495b941da3b1661bc900e68ef3b2c6,프리스트(여),眞 크루세이더
cain,fba70dc1c772f4df6899a75a0517bed0,버스킹!도구,110,b9cb48777665de22c006fabaf9a560b3,37495b941da3b1661bc900e68ef3b2c6,아처,眞 뮤즈
cain,ac463906697e0924b3ab1f11707b9efb,방패!도구,110,0ee8fa5dc525c1a1f23fc6911e921e4a,6d459bc74ba73ee4fe5cdc4655400193,나이트,眞 팔라딘
cain,3c2dcc35397bf087e30ab0ff2c537c8b,활!도구,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러
cain,6adaf1c3ebaa62ddb9cc6da2424f86cb,통수!도구,5,ddc49e9ad1ff72a00b53c6cff5b1e920,4a1459a4fa3c7f59b6da2e43382ed0b9,도적,섀도우댄서
cain,4d2f5672054d8f45999200034b5ff2ae,칼질!도구,110,41f1cdc2ff58bb5fdc287be0db2a8df3,618326026de1a1f1cfba5dbd0b8396e7,귀검사(남),眞 소울브링어
cain,9de56f83507fbb3a992be6be12d1414b,청소!도구,110,3909d0b188e9c95311399f776e331da5,c9b492038ee3ca8d27d7004cf58d59f3,마법사(여),眞 마도학자
cain,17d7b944144b1359b1d128f2f82c324f,창조!도구,110,b522a95d819a5559b775deb9a490e49a,0a49d9c8b5e1358efff324e5cb11d41e,크리에이터,眞 크리에이터
cain,fd29c6e2fdb94056074198a0c600d2db,전투!도구,110,a7a059ebe9e6054c0644b40ef316d6e9,c9b492038ee3ca8d27d7004cf58d59f3,격투가(여),眞 그래플러
cain,81ec3f643de4717f6883dc5d69681f2b,자수!도구,110,41f1cdc2ff58bb5fdc287be0db2a8df3,c9b492038ee3ca8d27d7004cf58d59f3,귀검사(남),眞 아수라
cain,ae3da64014e3d2beeaea31137cdd29ae,인챈!도구,110,3909d0b188e9c95311399f776e331da5,92da05ec93fb43406e193ffb9a2a629b,마법사(여),眞 인챈트리스
cain,f2e83da02e92d7513f83fbcc7ebea61d,소환!도구,110,3909d0b188e9c95311399f776e331da5,618326026de1a1f1cfba5dbd0b8396e7,마법사(여),眞 소환사
cain,2e2d4be75630bb8e9537a3cca54b4151,솬t,87,3909d0b188e9c95311399f776e331da5,8022a99e29b5e4845985fe1d79a233f3,마법사(여),이클립스
cain,2da689f76ee25ac99d92a39dc3d0fb19,"로제,,",110,944b9aab492c15a8474f96947ceeb9e4,37495b941da3b1661bc900e68ef3b2c6,거너(여),眞 레인저
cain,b442bd8e006fa0cce02947f93b7347dc,"스파,,",110,afdf3b989339de478e85b614d274d1ef,c9b492038ee3ca8d27d7004cf58d59f3,거너(남),眞 스핏파이어
cain,4c0d751aea77525c1728f8eb27d13b70,스피릿프렌즈,36,944b9aab492c15a8474f96947ceeb9e4,4a1459a4fa3c7f59b6da2e43382ed0b9,거너(여),스핏파이어
cain,7fbbc0877038b17aafbf93eebecc236b,시원한아처,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러
cain,699ca7e4f6d4006215ed3161a29a39ef,쌈광약,110,a7a059ebe9e6054c0644b40ef316d6e9,618326026de1a1f1cfba5dbd0b8396e7,격투가(여),眞 스트라이커
cain,0f98d6fc2df2a7e7bb702b03a5dc3623,아재요오오오,78,986c2b3d72ee0e4a0b7fcfbe786d4e02,15ce2751ab9c8302f39636cdb7c3dcfa,총검사,언터처블
cain,0f4d4069f483f61393bfe5f7993c6130,아처갬성,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러
cain,5bb934fb864ac410ece5dd362ba9eec9,알려줘용3,106,1645c45aabb008c98406b3a16447040d,92da05ec93fb43406e193ffb9a2a629b,귀검사(여),眞 블레이드
cain,d883e187e1b18f2102a12f699dd8259c,앙앙앙~★,86,b9cb48777665de22c006fabaf9a560b3,80ec67d0356defa46a989914caca5820,아처,트렌드세터
cain,7c92a5f646b5b658cb87714280174574,양산홀슬3호,110,f6a4ad30555b99b499c07835f87ce522,37495b941da3b1661bc900e68ef3b2c6,프리스트(남),眞 크루세이더
cain,a4d3de37af428aa1c930e3dcc1d72eca,양파감자당근,110,b9cb48777665de22c006fabaf9a560b3,37495b941da3b1661bc900e68ef3b2c6,아처,眞 뮤즈
cain,271cd65f68814eeeb603204494bee023,엄준Suk,110,b9cb48777665de22c006fabaf9a560b3,618326026de1a1f1cfba5dbd0b8396e7,아처,眞 트래블러
